,_id,VinVehicle,Timestamp,Driver,Odometer,LifeConsumption,Position_lon,Position_lat,Position_altitude,Position_heading,Position_speed,Position_satellites,MessageDate
10625,6012cf0c06a875e80c1ba198,VIN00000000000001,1595851200,Driver01,1021635000,1406903000,8.561658833839035,43.28141962037741,0.0,20.01,98,4,2020-07-27T14:00:00
10626,6012cf0c06a875e80c1ba19d,VIN00000000000001,1595865600,Driver01,1021699000,1406995000,8.626841558966492,43.06104817387648,0.0,20.01,73,4,2020-07-27T18:00:00
10627,6012cf0c06a875e80c1ba1a2,VIN00000000000001,1595869200,Driver01,1021729000,1407040000,8.562072047167376,42.85450419825395,0.0,20.01,83,4,2020-07-27T19:00:00
10628,6012cf0c06a875e80c1ba1a7,VIN00000000000001,1595876400,Driver01,1021769000,1407210000,8.516492955785194,42.616936598307824,0.0,20.01,64,6,2020-07-27T21:00:00
10629,6012cf0c06a875e80c1ba1ac,VIN00000000000001,1595878200,Driver01,1021774000,1407235000,8.549343189410179,42.76260571689217,0.0,20.01,39,6,2020-07-27T21:30:00
10630,6012cf0c06a875e80c1ba1b1,VIN00000000000001,1595885400,Driver01,1021808000,1407342000,-1.0,-1.0,0.0,20.01,12,2,2020-07-27T23:30:00
10631,6012cf0c06a875e80c1ba1b6,VIN00000000000001,1595890800,Driver01,1021835000,1407440000,8.526763966190504,43.37777965806936,0.0,20.01,99,3,2020-07-28T01:00:00
10632,6012cf0c06a875e80c1ba1bb,VIN00000000000001,1595899800,Driver01,1021870000,1407522000,-1.0,-1.0,0.0,20.01,84,2,2020-07-28T03:30:00
10633,6012cf0c06a875e80c1ba1c0,VIN00000000000001,1595923200,Driver01,1021974000,1407797000,8.54465738158386,42.89218610757409,0.0,20.01,87,3,2020-07-28T10:00:00
10634,6012cf0c06a875e80c1ba1c5,VIN00000000000001,1595950200,Driver01,1022052000,1408122000,-1.0,-1.0,0.0,20.01,20,2,2020-07-28T17:30:00
10635,6012cf0c06a875e80c1ba1ca,VIN00000000000001,1595957400,Driver01,1022093000,1408210000,8.310635442962202,42.29639071307956,0.0,20.01,98,3,2020-07-28T19:30:00
10636,6012cf0c06a875e80c1ba1cf,VIN00000000000001,1595993400,Driver01,1022296000,1408678000,8.221262784116027,42.03918918201726,0.0,20.01,65,4,2020-07-29T05:30:00
10637,6012cf0c06a875e80c1ba1d4,VIN00000000000001,1595997000,Driver01,1022308000,1408756000,8.24068234636226,42.41260832910143,0.0,20.01,41,5,2020-07-29T06:30:00
10638,6012cf0c06a875e80c1ba1d9,VIN00000000000001,1596006000,Driver01,1022347000,1408877000,8.203902871835345,42.95698157082632,0.0,20.01,16,4,2020-07-29T09:00:00
10639,6012cf0c06a875e80c1ba1de,VIN00000000000001,1596015000,Driver01,1022393000,1408965000,8.20812284647065,43.309162856535885,0.0,20.01,35,4,2020-07-29T11:30:00
10640,6012cf0c06a875e80c1ba1e3,VIN00000000000001,1596020400,Driver01,1022424000,1409074000,8.209713614743867,43.57047967650554,0.0,20.01,14,4,2020-07-29T13:00:00
10641,6012cf0c06a875e80c1ba1e8,VIN00000000000001,1596025800,Driver01,1022430000,1409175000,8.203356344559134,43.82596494021979,0.0,20.01,98,6,2020-07-29T14:30:00
10642,6012cf0c06a875e80c1ba1ed,VIN00000000000001,1596033000,Driver01,1022450000,1409314000,-1.0,-1.0,0.0,20.01,70,1,2020-07-29T16:30:00
10643,6012cf0c06a875e80c1ba1f2,VIN00000000000001,1596034800,Driver01,1022451000,1409341000,8.157402308059197,43.37694454459858,0.0,20.01,86,6,2020-07-29T17:00:00
10644,6012cf0c06a875e80c1ba1f7,VIN00000000000001,1596038400,Driver01,1022465000,1409409000,8.153955385723803,43.4258886144936,0.0,20.01,36,3,2020-07-29T18:00:00
10645,6012cf0c06a875e80c1ba1fc,VIN00000000000001,1596040200,Driver01,1022476000,1409448000,8.191132174502352,43.53877299016506,0.0,20.01,72,4,2020-07-29T18:30:00
10646,6012cf0c06a875e80c1ba201,VIN00000000000001,1596045600,Driver01,1022505000,1409547000,8.21697071906732,43.36385323361252,0.0,20.01,60,4,2020-07-29T20:00:00
10647,6012cf0c06a875e80c1ba206,VIN00000000000001,1596052800,Driver01,1022531000,1409639000,8.254306656247437,43.13951342098983,0.0,20.01,41,5,2020-07-29T22:00:00
10648,6012cf0c06a875e80c1ba20b,VIN00000000000001,1596054600,Driver01,1022540000,1409639000,8.263420817091097,43.28487402671878,0.0,20.01,89,3,2020-07-29T22:30:00
10649,6012cf0c06a875e80c1ba210,VIN00000000000001,1596060000,Driver01,1022553000,1409724000,8.275799364808666,43.43156030727567,0.0,20.01,58,5,2020-07-30T00:00:00
10650,6012cf0c06a875e80c1ba215,VIN00000000000001,1596070800,Driver01,1022622000,1409897000,8.1648298239584,42.87969327978019,0.0,20.01,71,3,2020-07-30T03:00:00
10651,6012cf0c06a875e80c1ba21a,VIN00000000000001,1596078000,Driver01,1022662000,1410017000,8.220944819273647,43.08686250458309,0.0,20.01,90,5,2020-07-30T05:00:00
10652,6012cf0c06a875e80c1ba21f,VIN00000000000001,1596096000,Driver01,1022740000,1410364000,8.133560919222887,43.27122997819414,0.0,20.01,78,4,2020-07-30T10:00:00
10653,6012cf0c06a875e80c1ba224,VIN00000000000001,1596114000,Driver01,1022828000,1410681000,-1.0,-1.0,0.0,20.01,80,1,2020-07-30T15:00:00
10654,6012cf0c06a875e80c1ba22a,VIN00000000000001,1596135600,Driver01,1022934000,1411066000,-1.0,-1.0,0.0,20.01,69,1,2020-07-30T21:00:00
10655,6012cf0c06a875e80c1ba22f,VIN00000000000001,1596139200,Driver01,1022944000,1411145000,8.333411562214593,43.712042317006,0.0,20.01,64,6,2020-07-30T22:00:00
10656,6012cf0c06a875e80c1ba234,VIN00000000000001,1596141000,Driver01,1022953000,1411183000,-1.0,-1.0,0.0,20.01,13,1,2020-07-30T22:30:00
10657,6012cf0c06a875e80c1ba239,VIN00000000000001,1596151800,Driver01,1023010000,1411405000,8.387230643858574,43.50506716769677,0.0,20.01,80,5,2020-07-31T01:30:00
10658,6012cf0c06a875e80c1ba23e,VIN00000000000001,1596159000,Driver01,1023040000,1411507000,-1.0,-1.0,0.0,20.01,64,2,2020-07-31T03:30:00
10659,6012cf0c06a875e80c1ba243,VIN00000000000001,1596178800,Driver01,1023147000,1411899000,8.159140058048772,42.22556160215982,0.0,20.01,44,3,2020-07-31T09:00:00
10660,6012cf0c06a875e80c1ba248,VIN00000000000001,1596180600,Driver01,1023157000,1411909000,8.16789359909084,42.21987939817328,0.0,20.01,44,6,2020-07-31T09:30:00
10661,6012cf0c06a875e80c1ba24d,VIN00000000000001,1596184200,Driver01,1023183000,1411969000,8.174584499013067,41.940181373590775,0.0,20.01,64,4,2020-07-31T10:30:00
10662,6012cf0c06a875e80c1ba252,VIN00000000000001,1596204000,Driver01,1023279000,1412197000,8.27579548149924,41.719902189376526,0.0,20.01,83,5,2020-07-31T16:00:00
10663,6012cf0c06a875e80c1ba257,VIN00000000000001,1596227400,Driver01,1023395000,1412561000,8.196496346451896,41.81661117649527,0.0,20.01,60,5,2020-07-31T22:30:00
10664,6012cf0c06a875e80c1ba25c,VIN00000000000001,1596236400,Driver01,1023427000,1412669000,8.10693272917987,41.3667347605492,0.0,20.01,40,6,2020-08-01T01:00:00
10665,6012cf0d06a875e80c1ba261,VIN00000000000001,1596238200,Driver01,1023434000,1412683000,8.086036137077137,41.19651568968688,0.0,20.01,99,6,2020-08-01T01:30:00
10666,6012cf0d06a875e80c1ba266,VIN00000000000001,1596256200,Driver01,1023519000,1412950000,8.023371389054754,41.090285846374414,0.0,20.01,12,6,2020-08-01T06:30:00
10667,6012cf0d06a875e80c1ba26b,VIN00000000000001,1596258000,Driver01,1023533000,1412953000,-1.0,-1.0,0.0,20.01,62,2,2020-08-01T07:00:00
10668,6012cf0d06a875e80c1ba270,VIN00000000000001,1596261600,Driver01,1023546000,1412988000,8.064003386919309,41.24218662631751,0.0,20.01,18,6,2020-08-01T08:00:00
10669,6012cf0d06a875e80c1ba275,VIN00000000000001,1596263400,Driver01,1023560000,1413031000,8.060399440528334,41.43620761277413,0.0,20.01,83,5,2020-08-01T08:30:00
10670,6012cf0d06a875e80c1ba27a,VIN00000000000001,1596265200,Driver01,1023575000,1413066000,-1.0,-1.0,0.0,20.01,54,2,2020-08-01T09:00:00
10671,6012cf0d06a875e80c1ba27f,VIN00000000000001,1596267000,Driver01,1023579000,1413095000,8.034486437084114,41.11231858425331,0.0,20.01,83,6,2020-08-01T09:30:00
10672,6012cf0d06a875e80c1ba284,VIN00000000000001,1596270600,Driver01,1023591000,1413119000,-1.0,-1.0,0.0,20.01,20,1,2020-08-01T10:30:00
10673,6012cf0d06a875e80c1ba289,VIN00000000000001,1596276000,Driver01,1023623000,1413172000,-1.0,-1.0,0.0,20.01,17,1,2020-08-01T12:00:00
10674,6012cf0d06a875e80c1ba28e,VIN00000000000001,1596281400,Driver01,1023657000,1413271000,7.991342456728944,41.24948634076236,0.0,20.01,66,4,2020-08-01T13:30:00
10675,6012cf0d06a875e80c1ba293,VIN00000000000001,1596294000,Driver01,1023732000,1413509000,-1.0,-1.0,0.0,20.01,80,1,2020-08-01T17:00:00
10676,6012cf0d06a875e80c1ba298,VIN00000000000001,1596312000,Driver01,1023793000,1413792000,8.019159038798437,41.00723944028166,0.0,20.01,18,3,2020-08-01T22:00:00
10677,6012cf0d06a875e80c1ba29d,VIN00000000000001,1596328200,Driver01,1023866000,1414062000,7.937522017439531,41.3935744434658,0.0,20.01,64,6,2020-08-02T02:30:00
10678,6012cf0d06a875e80c1ba2a2,VIN00000000000001,1596333600,Driver01,1023903000,1414098000,-1.0,-1.0,0.0,20.01,81,2,2020-08-02T04:00:00
10679,6012cf0d06a875e80c1ba2a7,VIN00000000000001,1596351600,Driver01,1023975000,1414346000,7.926434391751678,41.31192218108769,0.0,20.01,89,5,2020-08-02T09:00:00
10680,6012cf0d06a875e80c1ba2ac,VIN00000000000001,1596362400,Driver01,1024019000,1414569000,7.901076962412504,41.81723676072337,0.0,20.01,63,6,2020-08-02T12:00:00
10681,6012cf0d06a875e80c1ba2b1,VIN00000000000001,1596366000,Driver01,1024029000,1414614000,7.900513327384604,42.04726311509148,0.0,20.01,74,3,2020-08-02T13:00:00
10682,6012cf0d06a875e80c1ba2b6,VIN00000000000001,1596371400,Driver01,1024064000,1414690000,-1.0,-1.0,0.0,20.01,10,1,2020-08-02T14:30:00
10683,6012cf0d06a875e80c1ba2bb,VIN00000000000001,1596373200,Driver01,1024072000,1414736000,7.952046569584427,42.33407721062319,0.0,20.01,90,4,2020-08-02T15:00:00
10684,6012cf0d06a875e80c1ba2c0,VIN00000000000001,1596380400,Driver01,1024108000,1414833000,7.901547791576712,42.21512118151824,0.0,20.01,16,6,2020-08-02T17:00:00
10685,6012cf0d06a875e80c1ba2c5,VIN00000000000001,1596402000,Driver01,1024192000,1415208000,7.897396922654378,42.51795473624221,0.0,20.01,74,4,2020-08-02T23:00:00
10686,6012cf0d06a875e80c1ba2ca,VIN00000000000001,1596407400,Driver01,1024199000,1415282000,-1.0,-1.0,0.0,20.01,40,1,2020-08-03T00:30:00
10687,6012cf0d06a875e80c1ba2cf,VIN00000000000001,1596425400,Driver01,1024297000,1415556000,8.009209583767708,42.32234837203219,0.0,20.01,11,3,2020-08-03T05:30:00
10688,6012cf0d06a875e80c1ba2d4,VIN00000000000001,1596445200,Driver01,1024390000,1415866000,7.936907199200275,42.56578211091239,0.0,20.01,98,6,2020-08-03T11:00:00
10689,6012cf0d06a875e80c1ba2d9,VIN00000000000001,1596457800,Driver01,1024457000,1416026000,7.91896958959512,42.41936141160133,0.0,20.01,24,3,2020-08-03T14:30:00
10690,6012cf0d06a875e80c1ba2de,VIN00000000000001,1596463200,Driver01,1024461000,1416058000,7.932184542812394,42.217716805171904,0.0,20.01,52,4,2020-08-03T16:00:00
10691,6012cf0d06a875e80c1ba2e3,VIN00000000000001,1596475800,Driver01,1024532000,1416173000,8.053652933749639,42.18576309037563,0.0,20.01,62,4,2020-08-03T19:30:00
10692,6012cf0d06a875e80c1ba2e8,VIN00000000000001,1596477600,Driver01,1024538000,1416182000,8.08910762655119,42.35859074748903,0.0,20.01,95,3,2020-08-03T20:00:00
10693,6012cf0d06a875e80c1ba2ed,VIN00000000000001,1596488400,Driver01,1024609000,1416346000,8.058587933712808,42.29788191165985,0.0,20.01,28,3,2020-08-03T23:00:00
10694,6012cf0d06a875e80c1ba2f2,VIN00000000000001,1596495600,Driver01,1024636000,1416434000,8.021421845178503,42.88153352710778,0.0,20.01,57,3,2020-08-04T01:00:00
10695,6012cf0d06a875e80c1ba2f7,VIN00000000000001,1596517200,Driver01,1024728000,1416768000,7.999709584053848,42.58136254630695,0.0,20.01,46,3,2020-08-04T07:00:00
10696,6012cf0d06a875e80c1ba2fc,VIN00000000000001,1596522600,Driver01,1024746000,1416878000,-1.0,-1.0,0.0,20.01,85,1,2020-08-04T08:30:00
10697,6012cf0d06a875e80c1ba301,VIN00000000000001,1596535200,Driver01,1024807000,1417037000,7.922109733516296,42.59605369522273,0.0,20.01,18,6,2020-08-04T12:00:00
10698,6012cf0d06a875e80c1ba306,VIN00000000000001,1596537000,Driver01,1024816000,1417037000,-1.0,-1.0,0.0,20.01,93,2,2020-08-04T12:30:00
10699,6012cf0d06a875e80c1ba30b,VIN00000000000001,1596542400,Driver01,1024850000,1417124000,7.972999947312837,42.66803785021576,0.0,20.01,97,6,2020-08-04T14:00:00
10700,6012cf0d06a875e80c1ba310,VIN00000000000001,1596549600,Driver01,1024896000,1417280000,-1.0,-1.0,0.0,20.01,86,1,2020-08-04T16:00:00
10701,6012cf0d06a875e80c1ba315,VIN00000000000001,1596551400,Driver01,1024899000,1417284000,8.01916668649749,42.41689994551875,0.0,20.01,50,3,2020-08-04T16:30:00
10702,6012cf0d06a875e80c1ba31a,VIN00000000000001,1596558600,Driver01,1024939000,1417395000,-1.0,-1.0,0.0,20.01,55,2,2020-08-04T18:30:00
10703,6012cf0d06a875e80c1ba31f,VIN00000000000001,1596564000,Driver01,1024961000,1417435000,-1.0,-1.0,0.0,20.01,28,1,2020-08-04T20:00:00
10704,6012cf0d06a875e80c1ba324,VIN00000000000001,1596565800,Driver01,1024965000,1417452000,-1.0,-1.0,0.0,20.01,93,1,2020-08-04T20:30:00
10705,6012cf0d06a875e80c1ba329,VIN00000000000001,1596571200,Driver01,1025009000,1417566000,-1.0,-1.0,0.0,20.01,24,2,2020-08-04T22:00:00
10706,6012cf0d06a875e80c1ba32e,VIN00000000000001,1596580200,Driver01,1025045000,1417660000,-1.0,-1.0,0.0,20.01,79,2,2020-08-05T00:30:00
10707,6012cf0e06a875e80c1ba333,VIN00000000000001,1596585600,Driver01,1025071000,1417742000,7.930941260915778,41.60550226919522,0.0,20.01,69,4,2020-08-05T02:00:00
10708,6012cf0e06a875e80c1ba338,VIN00000000000001,1596591000,Driver01,1025098000,1417872000,7.917477152787729,41.75798938883202,0.0,20.01,94,4,2020-08-05T03:30:00
10709,6012cf0e06a875e80c1ba33d,VIN00000000000001,1596594600,Driver01,1025120000,1417940000,7.968314022876891,41.93203251047738,0.0,20.01,73,4,2020-08-05T04:30:00
10710,6012cf0e06a875e80c1ba342,VIN00000000000001,1596601800,Driver01,1025138000,1418093000,8.092357040940113,41.61301984470796,0.0,20.01,40,6,2020-08-05T06:30:00
10711,6012cf0e06a875e80c1ba347,VIN00000000000001,1596607200,Driver01,1025149000,1418150000,-1.0,-1.0,0.0,20.01,53,2,2020-08-05T08:00:00
10712,6012cf0e06a875e80c1ba34c,VIN00000000000001,1596610800,Driver01,1025164000,1418203000,8.104973033145278,41.56933524639055,0.0,20.01,94,5,2020-08-05T09:00:00
10713,6012cf0e06a875e80c1ba351,VIN00000000000001,1596618000,Driver01,1025212000,1418289000,8.076384700506582,41.83127130340589,0.0,20.01,37,6,2020-08-05T11:00:00
10714,6012cf0e06a875e80c1ba356,VIN00000000000001,1596628800,Driver01,1025257000,1418458000,8.065698297344202,41.835303173292814,0.0,20.01,36,6,2020-08-05T14:00:00
10715,6012cf0e06a875e80c1ba35b,VIN00000000000001,1596637800,Driver01,1025294000,1418569000,-1.0,-1.0,0.0,20.01,29,2,2020-08-05T16:30:00
10716,6012cf0e06a875e80c1ba360,VIN00000000000001,1596646800,Driver01,1025329000,1418740000,-1.0,-1.0,0.0,20.01,95,1,2020-08-05T19:00:00
10717,6012cf0e06a875e80c1ba365,VIN00000000000001,1596652200,Driver01,1025353000,1418870000,-1.0,-1.0,0.0,20.01,28,2,2020-08-05T20:30:00
10718,6012cf0e06a875e80c1ba36a,VIN00000000000001,1596661200,Driver01,1025369000,1418941000,-1.0,-1.0,0.0,20.01,90,2,2020-08-05T23:00:00
10719,6012cf0e06a875e80c1ba36f,VIN00000000000001,1596663000,Driver01,1025374000,1418958000,-1.0,-1.0,0.0,20.01,37,1,2020-08-05T23:30:00
10720,6012cf0e06a875e80c1ba374,VIN00000000000001,1596668400,Driver01,1025381000,1419078000,-1.0,-1.0,0.0,20.01,23,1,2020-08-06T01:00:00
10721,6012cf0e06a875e80c1ba379,VIN00000000000001,1596684600,Driver01,1025429000,1419242000,-1.0,-1.0,0.0,20.01,34,1,2020-08-06T05:30:00
10722,6012cf0e06a875e80c1ba37e,VIN00000000000001,1596700800,Driver01,1025495000,1419498000,8.179154478461745,41.48149503793292,0.0,20.01,34,6,2020-08-06T10:00:00
10723,6012cf0e06a875e80c1ba383,VIN00000000000001,1596709800,Driver01,1025548000,1419623000,8.252490976540853,41.9160847551411,0.0,20.01,67,6,2020-08-06T12:30:00
10724,6012cf0e06a875e80c1ba388,VIN00000000000001,1596711600,Driver01,1025557000,1419662000,-1.0,-1.0,0.0,20.01,19,2,2020-08-06T13:00:00
10725,6012cf0e06a875e80c1ba38d,VIN00000000000001,1596713400,Driver01,1025561000,1419703000,8.24988881904764,41.99055147438124,0.0,20.01,95,3,2020-08-06T13:30:00
10726,6012cf0e06a875e80c1ba392,VIN00000000000001,1596715200,Driver01,1025576000,1419708000,8.286344440561853,42.07435625831389,0.0,20.01,21,6,2020-08-06T14:00:00
10727,6012cf0e06a875e80c1ba397,VIN00000000000001,1596726000,Driver01,1025621000,1419858000,8.315910442394436,42.07077676136922,0.0,20.01,84,5,2020-08-06T17:00:00
10728,6012cf0e06a875e80c1ba39c,VIN00000000000001,1596733200,Driver01,1025649000,1419966000,8.256790031313065,41.85051891358045,0.0,20.01,47,3,2020-08-06T19:00:00
10729,6012cf0e06a875e80c1ba3a1,VIN00000000000001,1596740400,Driver01,1025683000,1420053000,8.237426433992356,41.66478415276568,0.0,20.01,88,6,2020-08-06T21:00:00
10730,6012cf0e06a875e80c1ba3a6,VIN00000000000001,1596745800,Driver01,1025717000,1420080000,8.225780625314858,41.64422027967541,0.0,20.01,91,3,2020-08-06T22:30:00
10731,6012cf0e06a875e80c1ba3ab,VIN00000000000001,1596749400,Driver01,1025727000,1420118000,-1.0,-1.0,0.0,20.01,54,2,2020-08-06T23:30:00
10732,6012cf0e06a875e80c1ba3b0,VIN00000000000001,1596751200,Driver01,1025736000,1420143000,-1.0,-1.0,0.0,20.01,79,2,2020-08-07T00:00:00
10733,6012cf0e06a875e80c1ba3b5,VIN00000000000001,1596756600,Driver01,1025759000,1420229000,8.14402506894206,41.65944850909362,0.0,20.01,19,5,2020-08-07T01:30:00
10734,6012cf0e06a875e80c1ba3ba,VIN00000000000001,1596760200,Driver01,1025778000,1420239000,8.109278396316757,41.72197356058779,0.0,20.01,49,4,2020-08-07T02:30:00
10735,6012cf0e06a875e80c1ba3bf,VIN00000000000001,1596783600,Driver01,1025849000,1420659000,-1.0,-1.0,0.0,20.01,16,2,2020-08-07T09:00:00
10736,6012cf0e06a875e80c1ba3c5,VIN00000000000001,1596789000,Driver01,1025877000,1420729000,8.218982778055489,42.60078462091202,0.0,20.01,81,6,2020-08-07T10:30:00
10737,6012cf0e06a875e80c1ba3ca,VIN00000000000001,1596792600,Driver01,1025886000,1420818000,-1.0,-1.0,0.0,20.01,23,2,2020-08-07T11:30:00
10738,6012cf0e06a875e80c1ba3cf,VIN00000000000001,1596794400,Driver01,1025902000,1420852000,8.303174036176637,42.53944594438303,0.0,20.01,75,6,2020-08-07T12:00:00
10739,6012cf0e06a875e80c1ba3d4,VIN00000000000001,1596796200,Driver01,1025906000,1420902000,8.33302901917207,42.7327522570559,0.0,20.01,23,4,2020-08-07T12:30:00
10740,6012cf0e06a875e80c1ba3d9,VIN00000000000001,1596801600,Driver01,1025924000,1420995000,8.322009979800065,42.63192646243038,0.0,20.01,52,6,2020-08-07T14:00:00
10741,6012cf0e06a875e80c1ba3de,VIN00000000000001,1596803400,Driver01,1025929000,1421015000,-1.0,-1.0,0.0,20.01,19,2,2020-08-07T14:30:00
10742,6012cf0e06a875e80c1ba3e3,VIN00000000000001,1596805200,Driver01,1025945000,1421059000,8.263449618787028,42.67642183333744,0.0,20.01,69,4,2020-08-07T15:00:00
10743,6012cf0e06a875e80c1ba3e8,VIN00000000000001,1596826800,Driver01,1025984000,1421301000,8.055283304194022,43.45924140736705,0.0,20.01,83,6,2020-08-07T21:00:00
10744,6012cf0e06a875e80c1ba3ed,VIN00000000000001,1596837600,Driver01,1026054000,1421509000,8.057203447265664,43.36423956293351,0.0,20.01,84,3,2020-08-08T00:00:00
10745,6012cf0e06a875e80c1ba3f2,VIN00000000000001,1596841200,Driver01,1026061000,1421550000,-1.0,-1.0,0.0,20.01,30,2,2020-08-08T01:00:00
10746,6012cf0e06a875e80c1ba3f7,VIN00000000000001,1596848400,Driver01,1026079000,1421675000,7.928437492568574,43.58968100171003,0.0,20.01,11,6,2020-08-08T03:00:00
10747,6012cf0e06a875e80c1ba3fc,VIN00000000000001,1596850200,Driver01,1026088000,1421691000,7.9654550748304,43.69070575781642,0.0,20.01,85,3,2020-08-08T03:30:00
10748,6012cf0e06a875e80c1ba401,VIN00000000000001,1596852000,Driver01,1026099000,1421736000,7.950477754889153,43.69459319982911,0.0,20.01,12,4,2020-08-08T04:00:00
10749,6012cf0f06a875e80c1ba406,VIN00000000000001,1596853800,Driver01,1026110000,1421775000,7.971995343327365,43.77937407519728,0.0,20.01,10,6,2020-08-08T04:30:00
10750,6012cf0f06a875e80c1ba40b,VIN00000000000001,1596870000,Driver01,1026194000,1422008000,7.970429971902527,44.00221656382443,0.0,20.01,36,5,2020-08-08T09:00:00
10751,6012cf0f06a875e80c1ba410,VIN00000000000001,1596879000,Driver01,1026259000,1422127000,-1.0,-1.0,0.0,20.01,51,2,2020-08-08T11:30:00
10752,6012cf0f06a875e80c1ba415,VIN00000000000001,1596880800,Driver01,1026272000,1422176000,7.9425123264952,44.04146978292247,0.0,20.01,48,5,2020-08-08T12:00:00
10753,6012cf0f06a875e80c1ba41a,VIN00000000000001,1596900600,Driver01,1026383000,1422450000,-1.0,-1.0,0.0,20.01,98,2,2020-08-08T17:30:00
10754,6012cf0f06a875e80c1ba41f,VIN00000000000001,1596902400,Driver01,1026384000,1422465000,7.954374606897826,44.33288935029803,0.0,20.01,16,5,2020-08-08T18:00:00
10755,6012cf0f06a875e80c1ba424,VIN00000000000001,1596907800,Driver01,1026403000,1422548000,-1.0,-1.0,0.0,20.01,39,1,2020-08-08T19:30:00
10756,6012cf0f06a875e80c1ba429,VIN00000000000001,1596913200,Driver01,1026425000,1422627000,-1.0,-1.0,0.0,20.01,82,1,2020-08-08T21:00:00
10757,6012cf0f06a875e80c1ba42e,VIN00000000000001,1596916800,Driver01,1026447000,1422707000,7.897958854051279,44.28860756187505,0.0,20.01,85,6,2020-08-08T22:00:00
10758,6012cf0f06a875e80c1ba434,VIN00000000000001,1596918600,Driver01,1026461000,1422751000,-1.0,-1.0,0.0,20.01,25,1,2020-08-08T22:30:00
10759,6012cf0f06a875e80c1ba439,VIN00000000000001,1596922200,Driver01,1026487000,1422802000,7.89404736875551,44.42618999512234,0.0,20.01,55,3,2020-08-08T23:30:00
10760,6012cf0f06a875e80c1ba43e,VIN00000000000001,1596927600,Driver01,1026517000,1422852000,7.833707019375411,44.326099086243566,0.0,20.01,42,4,2020-08-09T01:00:00
10761,6012cf0f06a875e80c1ba443,VIN00000000000001,1596929400,Driver01,1026521000,1422906000,7.834165113119426,44.13797261613193,0.0,20.01,97,4,2020-08-09T01:30:00
10762,6012cf0f06a875e80c1ba448,VIN00000000000001,1596943800,Driver01,1026603000,1423178000,7.7207871581037235,44.00234292095273,0.0,20.01,29,6,2020-08-09T05:30:00
10763,6012cf0f06a875e80c1ba44d,VIN00000000000001,1596956400,Driver01,1026642000,1423358000,7.858573336812967,43.9489889249921,0.0,20.01,53,4,2020-08-09T09:00:00
10764,6012cf0f06a875e80c1ba452,VIN00000000000001,1596958200,Driver01,1026649000,1423383000,-1.0,-1.0,0.0,20.01,53,1,2020-08-09T09:30:00
10765,6012cf0f06a875e80c1ba457,VIN00000000000001,1596965400,Driver01,1026672000,1423537000,-1.0,-1.0,0.0,20.01,34,1,2020-08-09T11:30:00
10766,6012cf0f06a875e80c1ba45c,VIN00000000000001,1596969000,Driver01,1026696000,1423575000,-1.0,-1.0,0.0,20.01,36,2,2020-08-09T12:30:00
10767,6012cf0f06a875e80c1ba461,VIN00000000000001,1596981600,Driver01,1026764000,1423744000,-1.0,-1.0,0.0,20.01,24,1,2020-08-09T16:00:00
10768,6012cf0f06a875e80c1ba466,VIN00000000000001,1596985200,Driver01,1026784000,1423814000,7.931387502373011,43.61481854293881,0.0,20.01,58,5,2020-08-09T17:00:00
10769,6012cf0f06a875e80c1ba46b,VIN00000000000001,1596997800,Driver01,1026835000,1423951000,7.934374658787685,43.41284227191497,0.0,20.01,94,5,2020-08-09T20:30:00
10770,6012cf0f06a875e80c1ba470,VIN00000000000001,1596999600,Driver01,1026851000,1423959000,-1.0,-1.0,0.0,20.01,44,2,2020-08-09T21:00:00
10771,6012cf0f06a875e80c1ba475,VIN00000000000001,1597001400,Driver01,1026851000,1423982000,7.948408891890517,43.18177837756151,0.0,20.01,33,3,2020-08-09T21:30:00
10772,6012cf0f06a875e80c1ba47a,VIN00000000000001,1597039200,Driver01,1027011000,1424602000,7.916010523570847,42.973881939152015,0.0,20.01,32,6,2020-08-10T08:00:00
10773,6012cf0f06a875e80c1ba47f,VIN00000000000001,1597055400,Driver01,1027088000,1424840000,7.922658407407132,42.940833203716586,0.0,20.01,30,5,2020-08-10T12:30:00
10774,6012cf0f06a875e80c1ba484,VIN00000000000001,1597057200,Driver01,1027095000,1424872000,7.935003620472863,42.751451987252224,0.0,20.01,56,5,2020-08-10T13:00:00
10775,6012cf0f06a875e80c1ba489,VIN00000000000001,1597059000,Driver01,1027098000,1424912000,7.896356717608167,42.5842956429748,0.0,20.01,55,3,2020-08-10T13:30:00
10776,6012cf0f06a875e80c1ba48e,VIN00000000000001,1597066200,Driver01,1027129000,1424995000,7.905252374137937,42.96332725483084,0.0,20.01,98,4,2020-08-10T15:30:00
10777,6012cf0f06a875e80c1ba493,VIN00000000000001,1597091400,Driver01,1027225000,1425392000,8.018613088166802,43.25329838972265,0.0,20.01,54,4,2020-08-10T22:30:00
10778,6012cf0f06a875e80c1ba498,VIN00000000000001,1597095000,Driver01,1027233000,1425486000,8.032347241866528,43.2886477851397,0.0,20.01,66,6,2020-08-10T23:30:00
10779,6012cf0f06a875e80c1ba49d,VIN00000000000001,1597100400,Driver01,1027266000,1425555000,-1.0,-1.0,0.0,20.01,13,1,2020-08-11T01:00:00
10780,6012cf0f06a875e80c1ba4a2,VIN00000000000001,1597102200,Driver01,1027272000,1425579000,8.086384570390546,43.62564809272448,0.0,20.01,44,6,2020-08-11T01:30:00
