,_id,VinVehicle,Timestamp,Driver,Position_lon,Position_lat,Position_altitude,Position_heading,Position_speed,Position_satellites,MessageDate,DeltaOdometer,DeltaLifeConsumption
9941,6012cefc06a875e80c1b9439,VIN00000000000001,1591025400,Driver01,-1.0,-1.0,139.0,20.01,66,2,2020-06-01T17:30:00,1000,27000
9942,6012cefc06a875e80c1b943e,VIN00000000000001,1591027200,Driver01,9.178632805640172,46.13530053342068,136.0,20.01,46,6,2020-06-01T18:00:00,4000,49000
9943,6012cefc06a875e80c1b9443,VIN00000000000001,1591029000,Driver01,9.1653330200256,46.28180624254886,138.0,20.01,33,4,2020-06-01T18:30:00,15000,5000
9944,6012cefc06a875e80c1b9448,VIN00000000000001,1591030800,Driver01,9.18187709300218,46.44620334936051,127.0,20.01,62,3,2020-06-01T19:00:00,4000,34000
9945,6012cefc06a875e80c1b944d,VIN00000000000001,1591032600,Driver01,-1.0,-1.0,131.0,20.01,18,2,2020-06-01T19:30:00,9000,52000
9946,6012cefc06a875e80c1b9452,VIN00000000000001,1591034400,Driver01,9.232673637924178,46.54798485541895,149.0,20.01,88,5,2020-06-01T20:00:00,14000,49000
9947,6012cefc06a875e80c1b9457,VIN00000000000001,1591036200,Driver01,9.261395996523238,46.43842481126643,166.0,20.01,83,3,2020-06-01T20:30:00,8000,27000
9948,6012cefc06a875e80c1b945c,VIN00000000000001,1591039800,Driver01,-1.0,-1.0,145.0,20.01,65,2,2020-06-01T21:30:00,21000,52000
9949,6012cefc06a875e80c1b9461,VIN00000000000001,1591047000,Driver01,9.216930681669506,46.59236936396444,149.0,20.01,17,5,2020-06-01T23:30:00,35000,152000
9950,6012cefc06a875e80c1b9466,VIN00000000000001,1591048800,Driver01,-1.0,-1.0,164.0,20.01,12,1,2020-06-02T00:00:00,7000,7000
9951,6012cefc06a875e80c1b946b,VIN00000000000001,1591052400,Driver01,9.15489531858736,46.51504789540354,182.0,20.01,49,3,2020-06-02T01:00:00,10000,72000
9952,6012cefc06a875e80c1b9470,VIN00000000000001,1591054200,Driver01,9.184460731461886,46.62861001669455,168.0,20.01,76,5,2020-06-02T01:30:00,0,23000
9953,6012cefc06a875e80c1b9475,VIN00000000000001,1591056000,Driver01,9.202803335966138,46.62223373881514,151.0,20.01,50,6,2020-06-02T02:00:00,13000,45000
9954,6012cefc06a875e80c1b947a,VIN00000000000001,1591059600,Driver01,9.191629363859978,46.52594516848424,131.0,20.01,80,3,2020-06-02T03:00:00,17000,55000
9955,6012cefc06a875e80c1b947f,VIN00000000000001,1591063200,Driver01,9.228574093948364,46.71957661983511,118.0,20.01,75,3,2020-06-02T04:00:00,18000,49000
9956,6012cefc06a875e80c1b9484,VIN00000000000001,1591065000,Driver01,-1.0,-1.0,119.0,20.01,30,2,2020-06-02T04:30:00,11000,14000
9957,6012cefc06a875e80c1b9489,VIN00000000000001,1591066800,Driver01,-1.0,-1.0,105.0,20.01,61,2,2020-06-02T05:00:00,8000,42000
9958,6012cefc06a875e80c1b948e,VIN00000000000001,1591068600,Driver01,9.288492629448376,46.52400263401493,86.0,20.01,98,5,2020-06-02T05:30:00,0,52000
9959,6012cefc06a875e80c1b9493,VIN00000000000001,1591074000,Driver01,-1.0,-1.0,40.0,20.01,89,2,2020-06-02T07:00:00,25000,64000
9960,6012cefc06a875e80c1b9498,VIN00000000000001,1591075800,Driver01,9.320834007015655,46.84882149560114,41.0,20.01,15,3,2020-06-02T07:30:00,14000,40000
9961,6012cefc06a875e80c1b949d,VIN00000000000001,1591081200,Driver01,9.398718517776988,46.59991947656607,34.0,20.01,14,4,2020-06-02T09:00:00,14000,90000
9962,6012cefc06a875e80c1b94a2,VIN00000000000001,1591086600,Driver01,9.402433453937558,46.3732755848434,26.0,20.01,71,4,2020-06-02T10:30:00,24000,31000
9963,6012cefc06a875e80c1b94a7,VIN00000000000001,1591095600,Driver01,9.419130839010563,46.305251174577805,29.0,20.01,90,4,2020-06-02T13:00:00,44000,67000
9964,6012cefc06a875e80c1b94ac,VIN00000000000001,1591099200,Driver01,-1.0,-1.0,53.0,20.01,59,1,2020-06-02T14:00:00,30000,45000
9965,6012cefd06a875e80c1b94b1,VIN00000000000001,1591106400,Driver01,9.454886340069994,46.13139390938568,88.0,20.01,78,5,2020-06-02T16:00:00,29000,144000
9966,6012cefd06a875e80c1b94b6,VIN00000000000001,1591110000,Driver01,9.485818812750772,46.02973189830689,90.0,20.01,40,5,2020-06-02T17:00:00,22000,20000
9967,6012cefd06a875e80c1b94bb,VIN00000000000001,1591111800,Driver01,9.50741619382551,46.158055653516826,90.0,20.01,65,6,2020-06-02T17:30:00,6000,19000
9968,6012cefd06a875e80c1b94c0,VIN00000000000001,1591113600,Driver01,9.505286759583475,46.11126198754032,89.0,20.01,16,6,2020-06-02T18:00:00,16000,2000
9969,6012cefd06a875e80c1b94c5,VIN00000000000001,1591124400,Driver01,9.53667700472152,46.16991101270362,101.0,20.01,55,4,2020-06-02T21:00:00,29000,130000
9970,6012cefd06a875e80c1b94ca,VIN00000000000001,1591128000,Driver01,9.478458212216436,46.03670646873221,96.0,20.01,44,3,2020-06-02T22:00:00,2000,108000
9971,6012cefd06a875e80c1b94cf,VIN00000000000001,1591129800,Driver01,9.492488958204094,46.06920588660485,82.0,20.01,57,4,2020-06-02T22:30:00,9000,0
9972,6012cefd06a875e80c1b94d4,VIN00000000000001,1591133400,Driver01,9.419690556675612,46.06650883942588,59.0,20.01,70,6,2020-06-02T23:30:00,4000,77000
9973,6012cefd06a875e80c1b94d9,VIN00000000000001,1591135200,Driver01,9.419553746567033,45.952015670668246,43.0,20.01,88,6,2020-06-03T00:00:00,12000,1000
9974,6012cefd06a875e80c1b94de,VIN00000000000001,1591140600,Driver01,-1.0,-1.0,30.0,20.01,82,1,2020-06-03T01:30:00,20000,57000
9975,6012cefd06a875e80c1b94e3,VIN00000000000001,1591156800,Driver01,9.350818857040387,46.45878753346924,26.0,20.01,99,3,2020-06-03T06:00:00,61000,250000
9976,6012cefd06a875e80c1b94e8,VIN00000000000001,1591158600,Driver01,-1.0,-1.0,42.0,20.01,26,1,2020-06-03T06:30:00,13000,31000
9977,6012cefd06a875e80c1b94ed,VIN00000000000001,1591164000,Driver01,-1.0,-1.0,44.0,20.01,19,1,2020-06-03T08:00:00,39000,67000
9978,6012cefd06a875e80c1b94f2,VIN00000000000001,1591174800,Driver01,9.24340784174119,46.528854898629135,10.0,20.01,59,5,2020-06-03T11:00:00,26000,194000
9979,6012cefd06a875e80c1b94f7,VIN00000000000001,1591183800,Driver01,-1.0,-1.0,0.0,20.01,12,1,2020-06-03T13:30:00,60000,110000
9980,6012cefd06a875e80c1b94fc,VIN00000000000001,1591185600,Driver01,-1.0,-1.0,0.0,20.01,18,1,2020-06-03T14:00:00,7000,33000
9981,6012cefd06a875e80c1b9501,VIN00000000000001,1591192800,Driver01,-1.0,-1.0,0.0,20.01,83,2,2020-06-03T16:00:00,31000,112000
9982,6012cefd06a875e80c1b9506,VIN00000000000001,1591194600,Driver01,9.20040837656678,46.294814674618806,0.0,20.01,47,6,2020-06-03T16:30:00,3000,44000
9983,6012cefd06a875e80c1b950b,VIN00000000000001,1591200000,Driver01,9.2681292181464,46.17263518457628,0.0,20.01,32,5,2020-06-03T18:00:00,22000,80000
9984,6012cefd06a875e80c1b9510,VIN00000000000001,1591201800,Driver01,-1.0,-1.0,6.0,20.01,10,1,2020-06-03T18:30:00,2000,35000
9985,6012cefd06a875e80c1b9515,VIN00000000000001,1591205400,Driver01,9.243303645914938,46.28696818683275,22.0,20.01,24,5,2020-06-03T19:30:00,16000,45000
9986,6012cefd06a875e80c1b951a,VIN00000000000001,1591209000,Driver01,9.249204217120148,46.21019141936265,27.0,20.01,65,5,2020-06-03T20:30:00,3000,45000
9987,6012cefd06a875e80c1b951f,VIN00000000000001,1591210800,Driver01,9.230199827874651,46.332560929951526,41.0,20.01,27,5,2020-06-03T21:00:00,9000,11000
9988,6012cefd06a875e80c1b9524,VIN00000000000001,1591216200,Driver01,9.211196776091471,46.37894321023347,30.0,20.01,57,6,2020-06-03T22:30:00,27000,107000
9989,6012cefd06a875e80c1b9529,VIN00000000000001,1591219800,Driver01,9.207264151157778,46.18381248673689,0.0,20.01,88,6,2020-06-03T23:30:00,4000,44000
9990,6012cefd06a875e80c1b952e,VIN00000000000001,1591225200,Driver01,-1.0,-1.0,29.0,20.01,11,1,2020-06-04T01:00:00,36000,97000
9991,6012cefd06a875e80c1b9533,VIN00000000000001,1591230600,Driver01,9.27318862665707,46.48923474944201,63.0,20.01,31,4,2020-06-04T02:30:00,25000,99000
9992,6012cefd06a875e80c1b9538,VIN00000000000001,1591232400,Driver01,9.244752599661442,46.33259129050511,76.0,20.01,50,4,2020-06-04T03:00:00,6000,21000
9993,6012cefd06a875e80c1b953d,VIN00000000000001,1591234200,Driver01,9.227139779482936,46.22506230667472,90.0,20.01,63,6,2020-06-04T03:30:00,13000,46000
9994,6012cefd06a875e80c1b9542,VIN00000000000001,1591236000,Driver01,9.207557110021876,46.35034134799584,73.0,20.01,55,3,2020-06-04T04:00:00,10000,44000
9995,6012cefd06a875e80c1b9547,VIN00000000000001,1591243200,Driver01,9.175272943429665,46.27568516195244,66.0,20.01,59,4,2020-06-04T06:00:00,40000,164000
9996,6012cefd06a875e80c1b954c,VIN00000000000001,1591245000,Driver01,9.160464409615306,46.31777704035771,65.0,20.01,49,4,2020-06-04T06:30:00,5000,10000
9997,6012cefd06a875e80c1b9551,VIN00000000000001,1591252200,Driver01,9.214659757541328,46.57914347544928,66.0,20.01,92,5,2020-06-04T08:30:00,19000,82000
9998,6012cefd06a875e80c1b9556,VIN00000000000001,1591259400,Driver01,9.18839805077224,46.54143010182035,63.0,20.01,25,4,2020-06-04T10:30:00,20000,123000
9999,6012cefd06a875e80c1b955b,VIN00000000000001,1591264800,Driver01,9.134521031881969,46.3533907753202,80.0,20.01,76,5,2020-06-04T12:00:00,20000,111000
10000,6012cefd06a875e80c1b9560,VIN00000000000001,1591266600,Driver01,9.151093570360253,46.50361004106125,62.0,20.01,95,6,2020-06-04T12:30:00,4000,36000
10001,6012cefd06a875e80c1b9565,VIN00000000000001,1591270200,Driver01,-1.0,-1.0,72.0,20.01,78,2,2020-06-04T13:30:00,6000,81000
10002,6012cefd06a875e80c1b956a,VIN00000000000001,1591272000,Driver01,9.135656812662758,46.47208847226461,62.0,20.01,47,3,2020-06-04T14:00:00,13000,31000
10003,6012cefd06a875e80c1b956f,VIN00000000000001,1591277400,Driver01,9.119912158089493,46.71063676248892,32.0,20.01,90,5,2020-06-04T15:30:00,14000,101000
10004,6012cefd06a875e80c1b9574,VIN00000000000001,1591286400,Driver01,9.086377114315496,46.48508684976497,35.0,20.01,76,6,2020-06-04T18:00:00,53000,167000
10005,6012cefd06a875e80c1b9579,VIN00000000000001,1591290000,Driver01,9.088776641282337,46.20771114717128,34.0,20.01,44,4,2020-06-04T19:00:00,12000,45000
10006,6012cefd06a875e80c1b957e,VIN00000000000001,1591304400,Driver01,9.09374960981524,45.94651014271167,0.0,20.01,76,3,2020-06-04T23:00:00,60000,271000
10007,6012cefd06a875e80c1b9583,VIN00000000000001,1591313400,Driver01,9.0831444129408,45.57149745723711,0.0,20.01,73,6,2020-06-05T01:30:00,48000,103000
10008,6012cefd06a875e80c1b9588,VIN00000000000001,1591315200,Driver01,9.044816695244704,45.484926405214274,0.0,20.01,42,4,2020-06-05T02:00:00,0,37000
10009,6012cefd06a875e80c1b958d,VIN00000000000001,1591327800,Driver01,8.959319444679105,45.73588912501104,0.0,20.01,59,6,2020-06-05T05:30:00,63000,201000
10010,6012cefd06a875e80c1b9592,VIN00000000000001,1591331400,Driver01,-1.0,-1.0,0.0,20.01,36,1,2020-06-05T06:30:00,18000,57000
10011,6012cefd06a875e80c1b9597,VIN00000000000001,1591335000,Driver01,-1.0,-1.0,0.0,20.01,60,1,2020-06-05T07:30:00,15000,91000
10012,6012cefd06a875e80c1b959c,VIN00000000000001,1591338600,Driver01,8.948497841538076,45.96910339160859,0.0,20.01,10,4,2020-06-05T08:30:00,21000,17000
10013,6012cefe06a875e80c1b95a1,VIN00000000000001,1591340400,Driver01,8.963920184891675,46.08331730409254,0.0,20.01,90,3,2020-06-05T09:00:00,0,48000
10014,6012cefe06a875e80c1b95a6,VIN00000000000001,1591351200,Driver01,9.06032503226893,45.97187169355575,0.0,20.01,75,6,2020-06-05T12:00:00,27000,138000
10015,6012cefe06a875e80c1b95ab,VIN00000000000001,1591360200,Driver01,9.187126273553648,45.64901597258539,0.0,20.01,70,5,2020-06-05T14:30:00,43000,153000
10016,6012cefe06a875e80c1b95b0,VIN00000000000001,1591362000,Driver01,9.185766791746383,45.68006015837467,0.0,20.01,26,3,2020-06-05T15:00:00,16000,24000
10017,6012cefe06a875e80c1b95b5,VIN00000000000001,1591371000,Driver01,9.152524743588256,45.64550363485171,0.0,20.01,76,3,2020-06-05T17:30:00,35000,210000
10018,6012cefe06a875e80c1b95ba,VIN00000000000001,1591372800,Driver01,-1.0,-1.0,0.0,20.01,51,2,2020-06-05T18:00:00,5000,32000
10019,6012cefe06a875e80c1b95bf,VIN00000000000001,1591376400,Driver01,-1.0,-1.0,0.0,20.01,68,1,2020-06-05T19:00:00,19000,49000
10020,6012cefe06a875e80c1b95c4,VIN00000000000001,1591378200,Driver01,9.159613796755169,45.160537849647525,0.0,20.01,79,4,2020-06-05T19:30:00,9000,20000
10021,6012cefe06a875e80c1b95c9,VIN00000000000001,1591387200,Driver01,9.214090692318653,45.63895674210322,0.0,20.01,45,5,2020-06-05T22:00:00,33000,115000
10022,6012cefe06a875e80c1b95ce,VIN00000000000001,1591394400,Driver01,-1.0,-1.0,0.0,20.01,79,2,2020-06-06T00:00:00,33000,117000
10023,6012cefe06a875e80c1b95d3,VIN00000000000001,1591396200,Driver01,-1.0,-1.0,0.0,20.01,49,1,2020-06-06T00:30:00,2000,50000
10024,6012cefe06a875e80c1b95d8,VIN00000000000001,1591398000,Driver01,-1.0,-1.0,0.0,20.01,10,1,2020-06-06T01:00:00,11000,31000
10025,6012cefe06a875e80c1b95dd,VIN00000000000001,1591407000,Driver01,-1.0,-1.0,0.0,20.01,34,1,2020-06-06T03:30:00,42000,117000
10026,6012cefe06a875e80c1b95e2,VIN00000000000001,1591419600,Driver01,9.173074216216426,44.3274062780132,0.0,20.01,76,5,2020-06-06T07:00:00,55000,190000
10027,6012cefe06a875e80c1b95e7,VIN00000000000001,1591423200,Driver01,9.193280981116976,44.28755321856448,0.0,20.01,42,6,2020-06-06T08:00:00,4000,47000
10028,6012cefe06a875e80c1b95ec,VIN00000000000001,1591425000,Driver01,-1.0,-1.0,0.0,20.01,28,1,2020-06-06T08:30:00,0,40000
10029,6012cefe06a875e80c1b95f1,VIN00000000000001,1591426800,Driver01,9.177230816858197,44.35136392560212,0.0,20.01,30,3,2020-06-06T09:00:00,3000,44000
10030,6012cefe06a875e80c1b95f6,VIN00000000000001,1591430400,Driver01,9.18783884244882,44.19631369511302,0.0,20.01,44,6,2020-06-06T10:00:00,11000,66000
10031,6012cefe06a875e80c1b95fb,VIN00000000000001,1591432200,Driver01,-1.0,-1.0,0.0,20.01,72,1,2020-06-06T10:30:00,3000,27000
10032,6012cefe06a875e80c1b9600,VIN00000000000001,1591434000,Driver01,-1.0,-1.0,0.0,20.01,29,1,2020-06-06T11:00:00,11000,37000
10033,6012cefe06a875e80c1b9605,VIN00000000000001,1591437600,Driver01,9.29709018534375,44.33016851065712,0.0,20.01,40,4,2020-06-06T12:00:00,6000,56000
10034,6012cefe06a875e80c1b960a,VIN00000000000001,1591446600,Driver01,9.222338093879229,44.78691385391572,0.0,20.01,94,3,2020-06-06T14:30:00,50000,111000
10035,6012cefe06a875e80c1b960f,VIN00000000000001,1591448400,Driver01,9.18980679842388,44.98249372908548,3.0,20.01,52,4,2020-06-06T15:00:00,1000,0
10036,6012cefe06a875e80c1b9614,VIN00000000000001,1591450200,Driver01,9.221096197116031,45.090709635990194,19.0,20.01,19,6,2020-06-06T15:30:00,1000,34000
10037,6012cefe06a875e80c1b9619,VIN00000000000001,1591455600,Driver01,9.207267018057998,45.07622255010881,41.0,20.01,86,3,2020-06-06T17:00:00,20000,77000
10038,6012cefe06a875e80c1b961e,VIN00000000000001,1591457400,Driver01,9.227810039087103,44.915209574445775,38.0,20.01,79,6,2020-06-06T17:30:00,8000,18000
10039,6012cefe06a875e80c1b9623,VIN00000000000001,1591461000,Driver01,9.15580732704575,44.90599099798132,53.0,20.01,38,4,2020-06-06T18:30:00,19000,77000
10040,6012cefe06a875e80c1b9628,VIN00000000000001,1591462800,Driver01,9.165441770142204,44.72138738185747,72.0,20.01,42,4,2020-06-06T19:00:00,16000,49000
10041,6012cefe06a875e80c1b962d,VIN00000000000001,1591464600,Driver01,9.161858734947868,44.690041132692045,91.0,20.01,24,5,2020-06-06T19:30:00,2000,40000
10042,6012cefe06a875e80c1b9632,VIN00000000000001,1591470000,Driver01,9.125716699543547,44.74526051698045,64.0,20.01,20,4,2020-06-06T21:00:00,24000,58000
10043,6012cefe06a875e80c1b9637,VIN00000000000001,1591475400,Driver01,9.096195842581304,44.54947393133557,53.0,20.01,44,6,2020-06-06T22:30:00,14000,64000
10044,6012cefe06a875e80c1b963c,VIN00000000000001,1591477200,Driver01,-1.0,-1.0,34.0,20.01,33,2,2020-06-06T23:00:00,14000,44000
10045,6012cefe06a875e80c1b9641,VIN00000000000001,1591491600,Driver01,-1.0,-1.0,75.0,20.01,79,1,2020-06-07T03:00:00,64000,310000
10046,6012cefe06a875e80c1b9646,VIN00000000000001,1591515000,Driver01,9.0330604804907,44.28008603478385,15.0,20.01,51,5,2020-06-07T09:30:00,98000,387000
10047,6012cefe06a875e80c1b964b,VIN00000000000001,1591516800,Driver01,9.03656432531456,44.36233354774676,0.0,20.01,66,3,2020-06-07T10:00:00,7000,49000
10048,6012cefe06a875e80c1b9650,VIN00000000000001,1591518600,Driver01,9.07073742052223,44.30134211381068,0.0,20.01,88,5,2020-06-07T10:30:00,15000,32000
10049,6012cefe06a875e80c1b9655,VIN00000000000001,1591520400,Driver01,9.10521649836461,44.2035068485732,0.0,20.01,36,4,2020-06-07T11:00:00,8000,51000
10050,6012cefe06a875e80c1b965a,VIN00000000000001,1591522200,Driver01,9.070094387311284,44.069296637711176,0.0,20.01,12,6,2020-06-07T11:30:00,14000,3000
10051,6012cefe06a875e80c1b965f,VIN00000000000001,1591525800,Driver01,9.101348705150762,43.77255572793771,0.0,20.01,95,6,2020-06-07T12:30:00,11000,79000
10052,6012cefe06a875e80c1b9664,VIN00000000000001,1591527600,Driver01,-1.0,-1.0,0.0,20.01,57,2,2020-06-07T13:00:00,5000,42000
10053,6012cefe06a875e80c1b9669,VIN00000000000001,1591534800,Driver01,-1.0,-1.0,0.0,20.01,37,2,2020-06-07T15:00:00,28000,115000
10054,6012cefe06a875e80c1b966e,VIN00000000000001,1591536600,Driver01,9.078599432984294,44.10716210576846,0.0,20.01,31,5,2020-06-07T15:30:00,8000,50000
10055,6012cefe06a875e80c1b9673,VIN00000000000001,1591538400,Driver01,9.081514965860206,44.18816535417245,0.0,20.01,50,3,2020-06-07T16:00:00,3000,40000
10056,6012cefe06a875e80c1b9678,VIN00000000000001,1591543800,Driver01,9.117545971858013,44.015264652149895,0.0,20.01,91,3,2020-06-07T17:30:00,11000,107000
10057,6012ceff06a875e80c1b967d,VIN00000000000001,1591547400,Driver01,-1.0,-1.0,2.0,20.01,84,1,2020-06-07T18:30:00,18000,48000
10058,6012ceff06a875e80c1b9682,VIN00000000000001,1591551000,Driver01,9.13524593410525,43.83369609288512,0.0,20.01,74,5,2020-06-07T19:30:00,18000,55000
10059,6012ceff06a875e80c1b9687,VIN00000000000001,1591552800,Driver01,-1.0,-1.0,0.0,20.01,73,2,2020-06-07T20:00:00,11000,49000
10060,6012ceff06a875e80c1b968c,VIN00000000000001,1591554600,Driver01,9.113968122839754,43.84078307836914,0.0,20.01,20,6,2020-06-07T20:30:00,10000,51000
10061,6012ceff06a875e80c1b9691,VIN00000000000001,1591558200,Driver01,9.14352202356259,43.76504259086781,0.0,20.01,70,3,2020-06-07T21:30:00,14000,23000
10062,6012ceff06a875e80c1b9696,VIN00000000000001,1591561800,Driver01,9.181742930725854,43.47291682697944,0.0,20.01,32,3,2020-06-07T22:30:00,4000,19000
10063,6012ceff06a875e80c1b969b,VIN00000000000001,1591563600,Driver01,-1.0,-1.0,0.0,20.01,59,2,2020-06-07T23:00:00,1000,19000
10064,6012ceff06a875e80c1b96a0,VIN00000000000001,1591565400,Driver01,9.192145694828412,43.14272891131914,0.0,20.01,16,5,2020-06-07T23:30:00,1000,5000
10065,6012ceff06a875e80c1b96a5,VIN00000000000001,1591569000,Driver01,9.203244819851244,43.24689393837949,0.0,20.01,47,6,2020-06-08T00:30:00,14000,29000
10066,6012ceff06a875e80c1b96aa,VIN00000000000001,1591583400,Driver01,-1.0,-1.0,0.0,20.01,21,1,2020-06-08T04:30:00,60000,276000
10067,6012ceff06a875e80c1b96af,VIN00000000000001,1591588800,Driver01,9.244582522077351,43.06549177749392,0.0,20.01,44,4,2020-06-08T06:00:00,22000,47000
10068,6012ceff06a875e80c1b96b4,VIN00000000000001,1591592400,Driver01,9.202914856625496,42.97804947509748,0.0,20.01,93,4,2020-06-08T07:00:00,10000,27000
10069,6012ceff06a875e80c1b96b9,VIN00000000000001,1591594200,Driver01,9.1791337262873,43.11557473884211,0.0,20.01,44,5,2020-06-08T07:30:00,5000,29000
10070,6012ceff06a875e80c1b96be,VIN00000000000001,1591601400,Driver01,9.227504510573148,42.738456400866525,0.0,20.01,32,4,2020-06-08T09:30:00,34000,87000
10071,6012ceff06a875e80c1b96c3,VIN00000000000001,1591605000,Driver01,-1.0,-1.0,0.0,20.01,21,2,2020-06-08T10:30:00,13000,82000
10072,6012ceff06a875e80c1b96c8,VIN00000000000001,1591606800,Driver01,9.270749538297324,42.51487045787925,0.0,20.01,38,6,2020-06-08T11:00:00,2000,45000
10073,6012ceff06a875e80c1b96cd,VIN00000000000001,1591610400,Driver01,9.228155757066656,42.64539856927068,0.0,20.01,33,6,2020-06-08T12:00:00,10000,30000
10074,6012ceff06a875e80c1b96d2,VIN00000000000001,1591619400,Driver01,-1.0,-1.0,0.0,20.01,50,2,2020-06-08T14:30:00,34000,192000
10075,6012ceff06a875e80c1b96d7,VIN00000000000001,1591628400,Driver01,9.134069768100533,43.21031017557032,0.0,20.01,46,5,2020-06-08T17:00:00,36000,121000
10076,6012ceff06a875e80c1b96dc,VIN00000000000001,1591630200,Driver01,-1.0,-1.0,0.0,20.01,28,2,2020-06-08T17:30:00,9000,24000
10077,6012ceff06a875e80c1b96e1,VIN00000000000001,1591632000,Driver01,-1.0,-1.0,0.0,20.01,10,2,2020-06-08T18:00:00,16000,34000
10078,6012ceff06a875e80c1b96e6,VIN00000000000001,1591637400,Driver01,-1.0,-1.0,0.0,20.01,49,1,2020-06-08T19:30:00,28000,85000
10079,6012ceff06a875e80c1b96eb,VIN00000000000001,1591641000,Driver01,9.226682802161587,42.9469106149679,0.0,20.01,89,5,2020-06-08T20:30:00,14000,53000
10080,6012ceff06a875e80c1b96f0,VIN00000000000001,1591648200,Driver01,9.16071495383561,42.85379095800924,0.0,20.01,76,5,2020-06-08T22:30:00,31000,113000
10081,6012ceff06a875e80c1b96f5,VIN00000000000001,1591651800,Driver01,9.214365259705431,42.69922240859263,0.0,20.01,85,5,2020-06-08T23:30:00,24000,34000
10082,6012ceff06a875e80c1b96fa,VIN00000000000001,1591657200,Driver01,9.159606860850117,42.77843320188767,0.0,20.01,49,5,2020-06-09T01:00:00,17000,102000
10083,6012ceff06a875e80c1b96ff,VIN00000000000001,1591662600,Driver01,-1.0,-1.0,0.0,20.01,12,2,2020-06-09T02:30:00,4000,90000
10084,6012ceff06a875e80c1b9704,VIN00000000000001,1591664400,Driver01,9.170448257793122,42.83699856449059,0.0,20.01,53,5,2020-06-09T03:00:00,9000,47000
10085,6012ceff06a875e80c1b9709,VIN00000000000001,1591684200,Driver01,9.209739472495688,42.7981006032205,0.0,20.01,72,3,2020-06-09T08:30:00,119000,342000
10086,6012ceff06a875e80c1b970e,VIN00000000000001,1591689600,Driver01,-1.0,-1.0,0.0,20.01,14,2,2020-06-09T10:00:00,18000,103000
10087,6012ceff06a875e80c1b9713,VIN00000000000001,1591693200,Driver01,9.252813281498254,42.882629619980136,0.0,20.01,82,5,2020-06-09T11:00:00,12000,48000
10088,6012ceff06a875e80c1b9718,VIN00000000000001,1591702200,Driver01,-1.0,-1.0,0.0,20.01,78,2,2020-06-09T13:30:00,47000,72000
10089,6012ceff06a875e80c1b971d,VIN00000000000001,1591713000,Driver01,9.347211285508264,43.40357835644507,0.0,20.01,93,6,2020-06-09T16:30:00,51000,169000
10090,6012ceff06a875e80c1b9722,VIN00000000000001,1591714800,Driver01,9.31414195776661,43.33107887794584,0.0,20.01,94,5,2020-06-09T17:00:00,13000,23000
10091,6012ceff06a875e80c1b9727,VIN00000000000001,1591732800,Driver01,9.339803661467998,43.75910019234568,0.0,20.01,15,5,2020-06-09T22:00:00,92000,216000
10092,6012ceff06a875e80c1b972c,VIN00000000000001,1591758000,Driver01,9.220661622601366,43.67103764685227,0.0,20.01,25,3,2020-06-10T05:00:00,93000,230000
10093,6012ceff06a875e80c1b9731,VIN00000000000001,1591763400,Driver01,9.228161334019552,43.870811636735695,0.0,20.01,20,5,2020-06-10T06:30:00,7000,89000
10094,6012ceff06a875e80c1b9736,VIN00000000000001,1591765200,Driver01,9.213424163075036,43.82339409395296,0.0,20.01,86,4,2020-06-10T07:00:00,12000,25000
10095,6012ceff06a875e80c1b973b,VIN00000000000001,1591767000,Driver01,9.18086879228137,43.80731955372301,0.0,20.01,47,6,2020-06-10T07:30:00,6000,36000
10096,6012ceff06a875e80c1b9740,VIN00000000000001,1591768800,Driver01,9.1582923252182,43.95060776060132,0.0,20.01,62,4,2020-06-10T08:00:00,2000,27000
10097,6012ceff06a875e80c1b9745,VIN00000000000001,1591770600,Driver01,-1.0,-1.0,0.0,20.01,36,2,2020-06-10T08:30:00,3000,45000
10098,6012ceff06a875e80c1b974a,VIN00000000000001,1591774200,Driver01,-1.0,-1.0,0.0,20.01,65,2,2020-06-10T09:30:00,28000,46000
10099,6012ceff06a875e80c1b974f,VIN00000000000001,1591779600,Driver01,9.185816187182976,43.82640540455956,0.0,20.01,40,4,2020-06-10T11:00:00,16000,32000
10100,6012ceff06a875e80c1b9754,VIN00000000000001,1591788600,Driver01,9.126270970075383,44.01657756057653,0.0,20.01,51,3,2020-06-10T13:30:00,46000,147000
10101,6012ceff06a875e80c1b9759,VIN00000000000001,1591790400,Driver01,9.09892146356234,44.023159743912885,0.0,20.01,36,5,2020-06-10T14:00:00,3000,17000
10102,6012ceff06a875e80c1b975e,VIN00000000000001,1591792200,Driver01,-1.0,-1.0,0.0,20.01,38,1,2020-06-10T14:30:00,10000,23000
10103,6012cf0006a875e80c1b9763,VIN00000000000001,1591794000,Driver01,9.099254753290014,43.89307260991397,0.0,20.01,53,5,2020-06-10T15:00:00,14000,16000
10104,6012cf0006a875e80c1b9768,VIN00000000000001,1591795800,Driver01,-1.0,-1.0,0.0,20.01,13,2,2020-06-10T15:30:00,14000,52000
10105,6012cf0006a875e80c1b976d,VIN00000000000001,1591797600,Driver01,9.103861083634552,43.59591670252495,0.0,20.01,85,5,2020-06-10T16:00:00,11000,43000
10106,6012cf0006a875e80c1b9772,VIN00000000000001,1591799400,Driver01,9.109874502013156,43.66083656367709,0.0,20.01,66,3,2020-06-10T16:30:00,5000,29000
